ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family_Glottocode,Family_Name,Status,Parent_Glottocode
siri1273,Sirionó,South America,-15.5298,-63.9688,siri1273,srq,tupi1275,Tupian,nearly extinct,siri1279
nhen1239,Nhengatu,South America,1.04503,-66.9646,nhen1239,yrl,tupi1275,Tupian,shifting,tupi1287
tupi1273,Tupinambá,South America,-22.807778,-42.106389,tupi1273,tpn,tupi1275,Tupian,extinct,tupi1287
tupi1274,Lingua Geral Paulista,South America,-23.95,-46.38,tupi1274,tpw,tupi1275,Tupian,extinct,tupi1287
coca1259,Cocama-Cocamilla,South America,-4.5,-74.0,coca1259,cod,tupi1275,Tupian,nearly extinct,omag1247
omag1248,Omagua,South America,-3.5260000000000002,-69.1667,omag1248,omg,tupi1275,Tupian,nearly extinct,omag1247
xing1248,Xingú Asuriní,South America,-4.1346300000000005,-52.321000000000005,xing1248,asn,tupi1275,Tupian,shifting,subg1264
anam1249,Anambé,South America,-2.71119,-49.303000000000004,anam1249,aan,tupi1275,Tupian,extinct,araw1290
araw1273,Araweté,South America,-4.90246,-52.5001,araw1273,awt,tupi1275,Tupian,shifting,araw1290
aman1266,Amanayé,South America,-3.7977199999999995,-48.6613,aman1266,ama,tupi1275,Tupian,extinct,araw1290
apia1248,Apiaká,South America,-7.847110000000001,-57.91,apia1248,api,tupi1275,Tupian,extinct,kawa1293
kaya1329,Kayabí,South America,-11.2747,-55.5479,kaya1329,kyz,tupi1275,Tupian,shifting,kawa1293
kari1317,Karipúna,South America,-10.2006,-64.2807,kari1317,kuq,tupi1275,Tupian,moribund,kawa1293
amun1246,Amundava,South America,-9.040230000000001,-62.3064,amun1246,adw,tupi1275,Tupian,threatened,amon1240
urue1240,Uru-Eu-Wau-Wau,South America,-10.9176,-63.8086,urue1240,urz,tupi1275,Tupian,shifting,amon1240
para1313,Paranawát,South America,-9.34239,-59.053000000000004,para1313,paf,tupi1275,Tupian,threatened,kawa1292
juma1249,Júma,South America,-7.275010000000001,-64.0998,juma1249,jua,tupi1275,Tupian,nearly extinct,kawa1292
wira1264,Wiraféd,South America,-9.30537,-59.4769,wira1264,wir,tupi1275,Tupian,threatened,kawa1292
tenh1241,Tenharim-Parintintin-Diahoi,South America,-7.926260000000001,-61.93600000000001,tenh1241,pah,tupi1275,Tupian,shifting,kawa1292
waya1270,Wayampi,South America,1.73817,-52.6887,waya1270,oym,tupi1275,Tupian,shifting,waya1271
zoee1240,Zo'é,South America,-1.7720799999999999,-55.507459999999995,zoee1240,pto,tupi1275,Tupian,shifting,zoee1241
emer1243,Teko,South America,3.23694,-52.3699,emer1243,eme,tupi1275,Tupian,shifting,zoee1241
urub1250,Urubú-Kaapor,South America,-2.46455,-46.2204,urub1250,urb,tupi1275,Tupian,shifting,guaj1258
avac1239,Avá-Canoeiro,South America,-13.6081,-48.1336,avac1239,avv,tupi1275,Tupian,moribund,guaj1258
tacu1234,Tacunyape,South America,,,tacu1234,,tupi1275,Tupian,extinct,unun9936
aura1243,Aurê y Aurá,South America,-4.137,-46.792,aura1243,aux,tupi1275,Tupian,extinct,guaj1260
guaj1256,Guajá,South America,-3.93574,-46.3683,guaj1256,gvj,tupi1275,Tupian,shifting,guaj1260
xipa1240,Xipaya,South America,-4.133,-49.948,xipa1240,xiy,tupi1275,Tupian,extinct,yuru1262
juru1256,Jurúna,South America,-10.9354,-53.3472,juru1256,jur,tupi1275,Tupian,shifting,yuru1262
mari1442,Maritsauá,South America,-11.5833,-53.9667,mari1442,msp,tupi1275,Tupian,extinct,unun9935
shek1245,Sheko,Africa,7.0502199999999995,35.2826,shek1245,she,dizo1235,Dizoid,threatened,dizo1235
nayi1243,Nayi,Africa,6.88202,36.3813,nayi1243,noz,dizo1235,Dizoid,moribund,dizo1235
dizi1235,Dizin,Africa,6.1405,35.5763,dizi1235,mdx,dizo1235,Dizoid,not endangered,dizo1235
ngan1295,Ngandi,Australia,-12.8448,134.649,ngan1295,nid,gunw1250,Gunwinyguan,nearly extinct,east2701
remb1249,Rembarrnga,Australia,-12.9608,134.308,remb1249,rmb,gunw1250,Gunwinyguan,moribund,jala1236
ngal1293,Ngalakgan,Australia,-14.4281,134.716,ngal1293,nig,gunw1250,Gunwinyguan,extinct,jala1236
anin1240,Anindilyakwa,Australia,-13.999039999999999,136.6415,anin1240,aoi,gunw1250,Gunwinyguan,shifting,wubu1239
nung1290,Wubuy,Australia,-14.2623,135.753,nung1290,nuy,gunw1250,Gunwinyguan,shifting,wubu1239
kunb1251,Kunbarlang,Australia,-11.9133,133.72299999999998,kunb1251,wlg,gunw1250,Gunwinyguan,moribund,marn1242
gunw1252,Bininj Kun-Wok,Australia,-12.3398,133.358,gunw1252,gup,gunw1250,Gunwinyguan,shifting,cent2231
ngal1292,Ngalkbun,Australia,-13.9783,133.936,ngal1292,ngk,gunw1250,Gunwinyguan,nearly extinct,cent2231
djau1244,Jawoyn,Australia,-14.1361,133.002,djau1244,djn,gunw1250,Gunwinyguan,nearly extinct,west2432
uwin1234,Uwinymil,Australia,-12.8,131.7,uwin1234,,gunw1250,Gunwinyguan,extinct,warr1259
wara1290,Warray,Australia,-13.0941,131.236,wara1290,wrz,gunw1250,Gunwinyguan,nearly extinct,warr1259
wulw1234,Wulwulam,Australia,-13.817801999999999,131.830997,wulw1234,,gunw1250,Gunwinyguan,extinct,unun9891
sayu1241,Sayula Popoluca,North America,17.8606,-94.9531,sayu1241,pos,mixe1284,Mixe-Zoque,shifting,mixe1286
tapa1260,Tapachultec,North America,14.9,-92.28,tapa1260,qcs,mixe1284,Mixe-Zoque,,mixe1286
olut1240,Oluta Popoluca,North America,17.8937,-94.8863,olut1240,plo,mixe1284,Mixe-Zoque,moribund,mixe1286
ulte1235,Ulterior-Mixe,North America,17.36,-96.05,ulte1235,,mixe1284,Mixe-Zoque,threatened,oaxa1241
toto1305,Totontepec Mixe,North America,17.2157,-96.0179,toto1305,mto,mixe1284,Mixe-Zoque,shifting,oaxa1241
tlah1239,Tlahuitoltepec Mixe,North America,16.9634,-96.1186,tlah1239,mxp,mixe1284,Mixe-Zoque,shifting,lowl1268
isth1238,Isthmus Mixe,North America,16.9481,-95.0681,isth1238,mir,mixe1284,Mixe-Zoque,threatened,lowl1263
maza1292,Mazatlán Mixe,North America,17.0156,-95.2833,maza1292,mzl,mixe1284,Mixe-Zoque,threatened,lowl1263
coat1238,Coatlán Mixe,North America,16.9404,-95.4659,coat1238,mco,mixe1284,Mixe-Zoque,threatened,lowl1263
nort2939,North Central Mixe,North America,17.179470000000002,-95.70318,nort2939,neq,mixe1284,Mixe-Zoque,threatened,midl1241
juqu1238,Juquila Mixe,North America,16.8912,-95.8484,juqu1238,mxq,mixe1284,Mixe-Zoque,threatened,midl1241
chim1300,Chimalapa Zoque,North America,16.6543,-94.6913,chim1300,zoh,mixe1284,Mixe-Zoque,shifting,zoqu1261
copa1236,Copainalá Zoque,North America,17.2157,-93.3183,copa1236,zoc,mixe1284,Mixe-Zoque,shifting,chia1261
jito1235,Jitotolteco,North America,17.054524,-92.858395,jito1235,,mixe1284,Mixe-Zoque,not endangered,chia1261
fran1266,Francisco León Zoque,North America,17.3654,-93.3633,fran1266,zos,mixe1284,Mixe-Zoque,not endangered,chia1261
rayo1235,Rayón Zoque,North America,17.2953,-93.1006,rayo1235,zor,mixe1284,Mixe-Zoque,shifting,chia1261
taba1264,Tabasco Zoque,North America,18.1713,-93.0968,taba1264,zoq,mixe1284,Mixe-Zoque,nearly extinct,gulf1238
texi1237,Texistepec Popoluca,North America,17.8926,-94.8076,texi1237,poq,mixe1284,Mixe-Zoque,nearly extinct,gulf1238
high1276,Highland Popoluca,North America,18.198,-94.9109,high1276,poi,mixe1284,Mixe-Zoque,threatened,gulf1238
sanu1240,Sanumá,South America,4.0,-64.0,sanu1240,xsu,yano1268,Yanomamic,shifting,yano1268
nina1238,Ninam,South America,4.03894,-62.7801,nina1238,shb,yano1268,Yanomamic,threatened,nina1239
yaro1235,Yaroame,South America,1.7202009999999999,-62.230225,yaro1235,yro,yano1268,Yanomamic,not endangered,yano1266
yano1262,Yanomámi,South America,2.48999,-62.8522,yano1262,wca,yano1268,Yanomamic,shifting,yano1267
yano1261,Yanomamö,South America,1.67967,-64.8781,yano1261,guu,yano1268,Yanomamic,threatened,yano1267
nade1244,Nadëb,South America,-1.2444899999999999,-66.3068,nade1244,mbj,nada1235,Naduhup,shifting,nada1235
daww1239,Dâw,South America,-0.1177,-67.2934,daww1239,kwa,nada1235,Naduhup,shifting,east2549
yuhu1238,Yuhup,South America,0.2485,-69.8079,yuhu1238,yab,nada1235,Naduhup,threatened,hupy1235
hupd1244,Hup,South America,0.58622,-69.8359,hupd1244,jup,nada1235,Naduhup,not endangered,hupy1235
merr1239,Mer,Papunesia,-3.3828,134.731,merr1239,mnu,mair1253,Mairasic,moribund,mair1253
semi1264,Semimi,Papunesia,-3.71553,134.454,semi1264,etz,mair1253,Mairasic,shifting,mair1253
nucl1594,Mairasi,Papunesia,-3.4511,134.071,nucl1594,zrs,mair1253,Mairasic,not endangered,mair1253
tlin1245,Tlingit,North America,59.4447,-135.29,tlin1245,tli,atha1245,Athabaskan-Eyak-Tlingit,nearly extinct,atha1245
eyak1241,Eyak,North America,60.4232,-144.762,eyak1241,eya,atha1245,Athabaskan-Eyak-Tlingit,extinct,atha1246
babi1235,Babine,North America,55.0997,-126.41,babi1235,bcr,atha1245,Athabaskan-Eyak-Tlingit,moribund,nort2940
chil1280,Chilcotin,North America,51.98952,-123.24458,chil1280,clc,atha1245,Athabaskan-Eyak-Tlingit,moribund,nort2940
sars1236,Sarsi,North America,50.8822,-114.301,sars1236,srs,atha1245,Athabaskan-Eyak-Tlingit,nearly extinct,nort2940
lowe1425,Lower Tanana,North America,64.8834,-149.451,lowe1425,taa,atha1245,Athabaskan-Eyak-Tlingit,nearly extinct,nort2940
tana1290,Tanacross,North America,63.4046,-143.338,tana1290,tcb,atha1245,Athabaskan-Eyak-Tlingit,nearly extinct,nort2940
tana1289,Tanaina,North America,60.4712,-150.759,tana1289,tfn,atha1245,Athabaskan-Eyak-Tlingit,moribund,nort2940
koyu1237,Koyukon,North America,65.6093,-154.22899999999998,koyu1237,koy,atha1245,Athabaskan-Eyak-Tlingit,nearly extinct,nort2940
beav1236,Beaver,North America,56.7984,-120.352,beav1236,bea,atha1245,Athabaskan-Eyak-Tlingit,moribund,nort2940
holi1241,Holikachuk,North America,62.7266,-159.83100000000002,holi1241,hoi,atha1245,Athabaskan-Eyak-Tlingit,extinct,nort2940
hann1241,Han,North America,64.5002,-140.352,hann1241,haa,atha1245,Athabaskan-Eyak-Tlingit,nearly extinct,nort2940
chip1261,Chipewyan,North America,58.98,-104.44,chip1261,chp,atha1245,Athabaskan-Eyak-Tlingit,shifting,nort2940
tset1236,Tsetsaut,North America,55.5,-130.08,tset1236,txc,atha1245,Athabaskan-Eyak-Tlingit,extinct,nort2940
ahte1237,Ahtena,North America,61.7068,-144.889,ahte1237,aht,atha1245,Athabaskan-Eyak-Tlingit,nearly extinct,nort2940
seka1250,Sekani,North America,57.4421,-125.664,seka1250,sek,atha1245,Athabaskan-Eyak-Tlingit,nearly extinct,nort2940
dege1248,Degexit'an,North America,62.0697,-160.04399999999998,dege1248,ing,atha1245,Athabaskan-Eyak-Tlingit,moribund,nort2940
uppe1437,Upper Tanana,North America,62.6867,-141.37,uppe1437,tau,atha1245,Athabaskan-Eyak-Tlingit,nearly extinct,nort2940
uppe1438,Upper Kuskokwim,North America,62.2976,-155.951,uppe1438,kuu,atha1245,Athabaskan-Eyak-Tlingit,nearly extinct,nort2940
gwic1235,Gwich'in,North America,67.4307,-142.963,gwic1235,gwi,atha1245,Athabaskan-Eyak-Tlingit,moribund,nort2940
sout2958,Southern Carrier,North America,53.1763,-124.45200000000001,sout2958,caf,atha1245,Athabaskan-Eyak-Tlingit,moribund,carr1248
carr1249,Carrier,North America,54.3768,-124.32799999999999,carr1249,crx,atha1245,Athabaskan-Eyak-Tlingit,moribund,carr1248
sout2957,Southern Tutchone,North America,60.7823,-136.57299999999998,sout2957,tce,atha1245,Athabaskan-Eyak-Tlingit,moribund,tutc1236
nort2941,Northern Tutchone,North America,62.8235,-136.644,nort2941,ttm,atha1245,Athabaskan-Eyak-Tlingit,moribund,tutc1236
dogr1252,Dogrib,North America,62.3823,-114.193,dogr1252,dgr,atha1245,Athabaskan-Eyak-Tlingit,shifting,hare1243
sout2959,South Slavey,North America,59.8794,-117.04700000000001,sout2959,xsl,atha1245,Athabaskan-Eyak-Tlingit,shifting,slav1253
nort2942,North Slavey,North America,63.2671,-123.641,nort2942,scs,atha1245,Athabaskan-Eyak-Tlingit,shifting,slav1253
tagi1240,Tagish,North America,60.242,-134.799,tagi1240,tgx,atha1245,Athabaskan-Eyak-Tlingit,nearly extinct,tahl1238
tahl1239,Tahltan,North America,58.4498,-130.05200000000002,tahl1239,tht,atha1245,Athabaskan-Eyak-Tlingit,nearly extinct,tahl1238
kask1239,Kaska,North America,61.9942,-132.412,kask1239,kkz,atha1245,Athabaskan-Eyak-Tlingit,moribund,tahl1238
matt1238,Mattole,North America,40.4321,-122.863,matt1238,mvb,atha1245,Athabaskan-Eyak-Tlingit,extinct,cali1245
kato1244,Kato,North America,39.7002,-123.432,kato1244,ktw,atha1245,Athabaskan-Eyak-Tlingit,extinct,cali1245
wail1244,Wailaki,North America,39.1513,-123.28399999999999,wail1244,wlk,atha1245,Athabaskan-Eyak-Tlingit,extinct,cali1245
hupa1239,Hupa,North America,41.0982,-123.68,hupa1239,hup,atha1245,Athabaskan-Eyak-Tlingit,nearly extinct,cali1245
tolo1259,Tolowa-Chetco,North America,41.9192,-124.1,tolo1259,tol,atha1245,Athabaskan-Eyak-Tlingit,extinct,oreg1242
uppe1436,Upper Umpqua,North America,43.22,-123.36,uppe1436,xup,atha1245,Athabaskan-Eyak-Tlingit,extinct,oreg1242
gali1261,Galice,North America,45.3914,-120.75,gali1261,gce,atha1245,Athabaskan-Eyak-Tlingit,extinct,rogu1236
coqu1236,Coquille,North America,44.5177,-119.605,coqu1236,coq,atha1245,Athabaskan-Eyak-Tlingit,extinct,rogu1236
tutu1242,Tututni,North America,42.5563,-124.29299999999999,tutu1242,tuu,atha1245,Athabaskan-Eyak-Tlingit,extinct,rogu1236
kiow1264,Kiowa Apache,North America,34.9077,-98.2461,kiow1264,apk,atha1245,Athabaskan-Eyak-Tlingit,extinct,apac1239
jica1244,Jicarilla Apache,North America,36.8079,-107.007,jica1244,apj,atha1245,Athabaskan-Eyak-Tlingit,shifting,east2723
lipa1241,Lipan Apache,North America,33.2748,-105.819,lipa1241,apl,atha1245,Athabaskan-Eyak-Tlingit,extinct,east2723
mesc1238,Mescalero-Chiricahua Apache,North America,33.1291,-105.566,mesc1238,apm,atha1245,Athabaskan-Eyak-Tlingit,shifting,west2810
nava1243,Navajo,North America,36.2106,-110.08200000000001,nava1243,nav,atha1245,Athabaskan-Eyak-Tlingit,not endangered,west2810
west2615,Western Apache,North America,33.8574,-110.12299999999999,west2615,apw,atha1245,Athabaskan-Eyak-Tlingit,shifting,west2810
jeju1234,Jejueo,Eurasia,33.3805,126.5554,jeju1234,jje,kore1284,Koreanic,shifting,kore1284
kore1280,Korean,Eurasia,37.5,128.0,kore1280,kor,kore1284,Koreanic,not endangered,kore1284
paum1247,Paumari,South America,-5.7840300000000004,-64.2803,paum1247,pad,araw1282,Arawan,shifting,araw1282
suru1263,Suruahá,South America,-6.82525,-66.3146,suru1263,swx,araw1282,Arawan,shifting,araw1282
arua1263,Aruá (Amazonas State),South America,-5.5,-67.98,arua1263,aru,araw1282,Arawan,extinct,araw1282
jama1261,Madi,South America,-7.62223,-66.5662,jama1261,jaa,araw1282,Arawan,shifting,madi1262
culi1244,Culina,South America,-8.55268,-70.6648,culi1244,cul,araw1282,Arawan,shifting,madi1263
deni1241,Deni,South America,-6.749619999999999,-67.5029,deni1241,dny,araw1282,Arawan,shifting,madi1263
mans1259,Mansoanka,Africa,12.8218,-15.9202,mans1259,msw,atla1278,Atlantic-Congo,threatened,atla1278
gola1255,Gola,Africa,7.06193,-10.8138,gola1255,gol,atla1278,Atlantic-Congo,not endangered,atla1278
egaa1242,Ega,Africa,5.56081,-5.41732,egaa1242,ega,atla1278,Atlantic-Congo,moribund,volt1241
okoe1238,Oko-Eni-Osayen,Africa,7.53908,6.15725,okoe1238,oks,atla1278,Atlantic-Congo,not endangered,benu1247
gade1242,Gade,Africa,8.71139,7.49869,gade1242,ged,atla1278,Atlantic-Congo,not endangered,benu1247
ukaa1243,Ukaan,Africa,7.59722,6.0393300000000005,ukaa1243,kcf,atla1278,Atlantic-Congo,not endangered,benu1247
eloy1241,Eloyi,Africa,8.246960000000001,7.970610000000001,eloy1241,afo,atla1278,Atlantic-Congo,not endangered,benu1248
ahwa1235,Ndunic,Africa,9.17635,8.56205,ahwa1235,nfd,atla1278,Atlantic-Congo,not endangered,benu1248
ijaz1238,Ija-Zuba,Africa,8.97183,6.9861,ijaz1238,vki,atla1278,Atlantic-Congo,not endangered,jili1243
tanj1247,Tanjijili,Africa,9.40121,6.87432,tanj1247,uji,atla1278,Atlantic-Congo,not endangered,jili1243
liji1238,Lijili,Africa,8.521930000000001,8.35562,liji1238,mgi,atla1278,Atlantic-Congo,not endangered,jili1243
akee1238,Ake,Africa,8.59543,8.75768,akee1238,aik,atla1278,Atlantic-Congo,threatened,eggo1240
eggo1239,Eggon,Africa,8.71442,8.45686,eggo1239,ego,atla1278,Atlantic-Congo,not endangered,eggo1240
toro1249,Toro,Africa,9.09143,8.58194,toro1249,tdv,atla1278,Atlantic-Congo,not endangered,alum1250
hash1238,Hasha,Africa,9.14063,8.66137,hash1238,ybj,atla1278,Atlantic-Congo,shifting,hash1239
samb1307,Sambe,Africa,9.160672,8.505628,samb1307,xab,atla1278,Atlantic-Congo,nearly extinct,hash1239
alum1246,Alumu-Tesu,Africa,9.015130000000001,8.559560000000001,alum1246,aab,atla1278,Atlantic-Congo,not endangered,alum1251
akpo1243,Akpondu,Africa,9.235232,8.545454,akpo1243,,atla1278,Atlantic-Congo,extinct,alum1251
yuku1243,Yukuben,Africa,6.9183,9.9777,yuku1243,ybl,atla1278,Atlantic-Congo,threatened,yuku1244
kapy1238,Kapya,Africa,7.03256,10.0979,kapy1238,klo,atla1278,Atlantic-Congo,shifting,yuku1244
akum1238,Akum,Africa,6.85716,9.96261,akum1238,aku,atla1278,Atlantic-Congo,shifting,akum1239
baaz1234,Baazem,Africa,6.80235,9.97124,baaz1234,,atla1278,Atlantic-Congo,not endangered,beez1239
beez1238,Beezen,Africa,6.815519999999999,10.109,beez1238,bnz,atla1278,Atlantic-Congo,shifting,beez1239
bete1261,Bete (Yukubenic),Africa,7.02128,9.74302,bete1261,byf,atla1278,Atlantic-Congo,moribund,bete1266
lufu1237,Lufu,Africa,7.25555,10.9499,lufu1237,ldq,atla1278,Atlantic-Congo,shifting,bete1266
afud1235,Afudu,Africa,9.831149,11.296849,afud1235,,atla1278,Atlantic-Congo,,unun9911
cara1270,Cara,Africa,10.1281,8.74567,cara1270,cfd,atla1278,Atlantic-Congo,shifting,benu1249
irig1241,Irigwe,Africa,9.85197,8.6525,irig1241,iri,atla1278,Atlantic-Congo,not endangered,sout3163
cenn1238,Cen,Africa,9.6896,9.0218,cenn1238,cen,atla1278,Atlantic-Congo,not endangered,izer1242
fira1238,Firan,Africa,9.65245,8.69095,fira1238,fir,atla1278,Atlantic-Congo,threatened,izer1242
izer1241,Izere,Africa,9.5,8.7,izer1241,izr,atla1278,Atlantic-Congo,not endangered,izer1242
gana1270,Ganang,Africa,9.93195,9.09741,gana1270,gne,atla1278,Atlantic-Congo,threatened,izer1242
jjuu1238,Jju,Africa,9.83116,7.97167,jjuu1238,kaj,atla1278,Atlantic-Congo,not endangered,kata1275
tyap1238,Tyap,Africa,9.75568,8.3082,tyap1238,kcg,atla1278,Atlantic-Congo,not endangered,kata1275
idon1238,Idon,Africa,10.2175,7.781510000000001,idon1238,idc,atla1278,Atlantic-Congo,shifting,nort3169
kada1284,Kadara,Africa,9.996960000000001,7.4593300000000005,kada1284,kad,atla1278,Atlantic-Congo,not endangered,nort3169
doka1242,Doka,Africa,10.2287,7.96099,doka1242,dbi,atla1278,Atlantic-Congo,threatened,nort3169
ikug1238,Iku-Gora-Ankwa,Africa,10.27852,7.84105,ikug1238,ikv,atla1278,Atlantic-Congo,not endangered,nort3169
kutu1262,Kuturmi,Africa,10.1485,7.96524,kutu1262,khj,atla1278,Atlantic-Congo,threatened,nort3169
yang1290,Yangkam,Africa,9.44956,10.2881,yang1290,bsx,atla1278,Atlantic-Congo,nearly extinct,yang1302
taro1263,Tarok,Africa,8.98356,10.0288,taro1263,yer,atla1278,Atlantic-Congo,not endangered,taro1266
peee1238,Pe,Africa,9.27191,9.56437,peee1238,pai,atla1278,Atlantic-Congo,not endangered,taro1266
vagh1247,Vaghat-Ya-Bijim-Legeri,Africa,9.64648,9.56547,vagh1247,bij,atla1278,Atlantic-Congo,threatened,kwan1287
surr1238,Sur,Africa,9.47958,9.49007,surr1238,tdl,atla1278,Atlantic-Congo,threatened,kwan1287
ikul1238,Ikulu,Africa,10.1339,7.86684,ikul1238,ikl,atla1278,Atlantic-Congo,not endangered,unun9912
shal1242,Shall-Zwall,Africa,9.87556,9.64988,shal1242,sha,atla1278,Atlantic-Congo,not endangered,bero1241
bero1242,Berom,Africa,9.67037,8.81221,bero1242,bom,atla1278,Atlantic-Congo,not endangered,iten1244
eten1239,Eten,Africa,9.73073,8.61443,eten1239,etx,atla1278,Atlantic-Congo,not endangered,iten1244
boru1244,Bo-Rukul,Africa,8.9352,8.90506,boru1244,mae,atla1278,Atlantic-Congo,shifting,sout2800
horo1245,Horom,Africa,9.05742,8.98482,horo1245,hoe,atla1278,Atlantic-Congo,threatened,horo1248
fyam1238,Fyam,Africa,9.590060000000001,9.22293,fyam1238,pym,atla1278,Atlantic-Congo,shifting,horo1248
ninz1246,Ninzo,Africa,8.95791,8.47328,ninz1246,nin,atla1278,Atlantic-Congo,not endangered,ninz1247
numa1252,Numana,Africa,9.16563,8.4657,numa1252,nbr,atla1278,Atlantic-Congo,not endangered,ninz1247
chee1238,Che,Africa,10.0031,8.67024,chee1238,ruk,atla1278,Atlantic-Congo,not endangered,ninz1247
nung1292,Nungu,Africa,8.95481,8.62164,nung1292,rin,atla1278,Atlantic-Congo,not endangered,ninz1247
ayuu1242,Ayu,Africa,9.2634,8.60225,ayuu1242,ayu,atla1278,Atlantic-Congo,moribund,ninz1247
mada1282,Mada (Nigeria),Africa,9.02294,8.34119,mada1282,mda,atla1278,Atlantic-Congo,not endangered,ninz1247
buuu1244,Bu,Africa,9.05077,8.65697,buuu1244,jid,atla1278,Atlantic-Congo,shifting,ninz1247
kani1277,Kaningdon-Nindem,Africa,9.525,8.376439999999999,kani1277,kdp,atla1278,Atlantic-Congo,not endangered,kanu1282
kanu1277,Kanufi,Africa,9.55,8.6,kanu1277,kni,atla1278,Atlantic-Congo,not endangered,kanu1282
cori1240,Cori,Africa,9.59,8.06,cori1240,cry,atla1278,Atlantic-Congo,threatened,hyam1246
sham1277,Shamang,Africa,9.47,8.051630000000001,sham1277,xsh,atla1278,Atlantic-Congo,not endangered,hyam1246
shan1278,Shang,Africa,9.453585,7.8594610000000005,shan1278,,atla1278,Atlantic-Congo,,hyam1246
zhir1238,Zhire,Africa,9.55,7.93,zhir1238,zhi,atla1278,Atlantic-Congo,not endangered,hyam1246
kurm1245,Kurmin Dangana,Africa,9.6,7.9166669999999995,kurm1245,,atla1278,Atlantic-Congo,,hyam1246
hyam1245,Hyam,Africa,9.57832,7.951630000000001,hyam1245,jab,atla1278,Atlantic-Congo,not endangered,hyam1246
kama1358,Kamantan,Africa,9.85455,7.7119,kama1358,kci,atla1278,Atlantic-Congo,not endangered,gyon1234
kago1247,Kagoma,Africa,9.22607,8.18694,kago1247,kdm,atla1278,Atlantic-Congo,not endangered,gyon1234
yesk1239,Yeskwa,Africa,9.05454,7.9791300000000005,yesk1239,yes,atla1278,Atlantic-Congo,not endangered,koro1301
ashe1269,Ashe,Africa,9.365739999999999,7.394430000000001,ashe1269,ahs,atla1278,Atlantic-Congo,not endangered,koro1301
gwar1240,Gwara,Africa,9.49,7.88,gwar1240,,atla1278,Atlantic-Congo,shifting,koro1301
begb1241,Begbere-Ejar,Africa,9.40519,7.5956600000000005,begb1241,bqv,atla1278,Atlantic-Congo,not endangered,koro1301
