id,family_id,name,iso639P3code,aes,population
dama1268,atla1278,Damakawa,dam,10 (Extinct),0
dama1272,dama1272,Damal,uhn,7 (Shifting),14000
dama1278,indo1319,Daman-Diu Portuguese,idb,6b (Threatened),7160
damb1246,aust1307,Dambi,dac,6b (Threatened),350
dame1241,indo1319,Dameli,dml,6b (Threatened),7000
damp1237,aust1307,Dampelas,dms,6b (Threatened),9560
dana1252,aust1305,Danau,dnu,7 (Shifting),2000
dana1254,nucl1709,Danaru,dnr,6b (Threatened),260
dand1238,drav1251,Dandami Maria,daq,Not Endangered,200000
dang1260,indo1319,Dangaura Tharu,thl,Not Endangered,674000
dang1262,pama1250,Dangedl,yrm,10 (Extinct),0
dang1274,afro1255,Dangaleat,daa,6b (Threatened),60000
dani1246,sign1238,Danish Sign Language,dsl,7 (Shifting),4000
dani1285,indo1319,Danish,dan,Not Endangered,5616830
dann1241,mand1469,Dan,daf,Not Endangered,1300000
dano1240,nucl1709,Dano,aso,Not Endangered,30000
danu1251,sino1245,Danu,dnv,Not Endangered,100000
daon1243,bord1247,Daonda,dnd,7 (Shifting),170
daoo1238,nucl1709,Dao,daz,7 (Shifting),250
dara1250,indo1319,Darai,dry,7 (Shifting),12050
dara1255,book1242,Darang Deng,dat,unk,-1
dard1243,daju1249,Dar Daju Daju,djc,Not Endangered,34000
darf1239,daju1249,Dar Fur Daju,daj,Not Endangered,98000
darg1241,nakh1245,North-Central Dargwa,dar,6b (Threatened),495310
dari1249,indo1319,Dari,prs,Not Endangered,10151600
dark1243,mong1349,Darkhat,drh,6b (Threatened),20000
darl1242,sino1245,Darlong,dln,Not Endangered,6000
darl1243,pama1250,Paakantyi,drl,8b (Nearly extinct),4
darm1243,sino1245,Darma,drd,7 (Shifting),1750
daro1239,aust1307,Daro-Matu Melanau,dro,6b (Threatened),7600
dars1235,daju1249,Dar Sila Daju,dau,Not Endangered,70100
darw1234,indo1319,Darwazi,drw,unk,-1
dass1243,afro1255,Dass,dot,7 (Shifting),8830
dato1239,nilo1247,Barabayiiga-Gisamjanga,tcc,Not Endangered,161000
daun1234,pama1250,Daungwurrung,dgw,10 (Extinct),0
daur1238,mong1349,Dagur,dta,7 (Shifting),96100
dava1245,aust1307,Davawenyo,daw,Not Endangered,154000
dawa1242,aust1307,Dawawa,dww,Not Endangered,2500
dawe1237,aust1307,Dawera-Daweloor,ddw,7 (Shifting),1270
dawr1236,gong1255,Dawro,dwr,Not Endangered,533000
daww1239,nada1235,Dâw,kwa,7 (Shifting),120
daya1245,book1242,Dayao Yi,yio,unk,-1
dayi1244,pama1250,Dayi,dax,8b (Nearly extinct),80
dayy1236,atla1278,Day,dai,Not Endangered,49900
daza1242,saha1256,Dazaga,dzg,Not Endangered,645600
daza1244,unat1236,Daza,dzd,unk,-1
decc1239,indo1319,Deccan Marathi,dcc,Not Endangered,12800000
dedu1240,nucl1709,Dedua,ded,Not Endangered,6500
defa1248,ijoi1239,Defaka,afn,8a (Moribund),200
defi1235,atla1278,Defi Gbe,gbh,Not Endangered,7340
dega1238,book1242,Degaru,dgu,unk,-1
dege1246,atla1278,Degema,deg,Not Endangered,10000
dege1247,nucl1709,Degenan,dge,6b (Threatened),790
dege1248,atha1245,Degexit'an,ing,8a (Moribund),15
degg1238,atla1278,Deg,mzw,6b (Threatened),44000
dehu1237,aust1307,Dehu,dhv,Not Endangered,13000
dehw1238,indo1319,Dehwari,deh,Not Endangered,16900
dekk1240,unat1236,Dek,dek,6b (Threatened),2980
dela1251,aust1307,Dela-Oenale,row,6b (Threatened),7000
delo1240,atla1278,Delo,ntr,Not Endangered,18400
dema1235,atla1278,Dema,dmx,6b (Threatened),5000
demi1242,geel1240,Demisa,dei,7 (Shifting),400
demm1245,demm1245,Dem,dem,7 (Shifting),1000
demt1241,sent1261,Demta,dmy,8a (Moribund),1300
dend1242,atla1278,Dendi (Central African Republic),deq,Not Endangered,10000
dend1243,song1307,Dendi (Benin),ddn,Not Endangered,270050
deng1250,atla1278,Dengese,dez,Not Endangered,8600
deng1253,aust1307,Dengka,dnk,Not Endangered,20000
deni1241,araw1282,Deni,dny,7 (Shifting),740
deno1239,afro1255,Deno,dbb,6b (Threatened),6000
deny1238,atla1278,Denya,anv,6b (Threatened),11200
deor1238,sino1245,Deori,der,7 (Shifting),32400
dera1245,sena1264,Dera (Indonesia),kbv,7 (Shifting),2320
dera1248,afro1255,Dera (Nigeria),kna,Not Endangered,20000
desa1247,tuca1253,Desano,des,7 (Shifting),3160
desi1235,book1242,Desiya,dso,Not Endangered,227000
dewo1238,krua1234,Dewoin,dee,7 (Shifting),13500
dezf1238,indo1319,Dezfuli-Shushtari,def,8b (Nearly extinct),5
dghw1239,afro1255,Dghwede,dgh,Not Endangered,30000
dhai1238,atla1278,Dhaiso,dhs,7 (Shifting),5000
dhal1245,pama1250,Dhalandji,dhl,8b (Nearly extinct),6
dhan1264,indo1319,Dhanki,dhn,Not Endangered,203000
dhan1265,indo1319,Dewas-Done Danuwar,dwz,6b (Threatened),10300
dhan1267,book1242,Dhanwar (India),dha,unk,-1
dhan1270,pama1250,Dhangu,dhg,8a (Moribund),230
dhao1237,aust1307,Dhao,nfa,7 (Shifting),5000
dhar1247,pama1250,Dhargari,dhr,10 (Extinct),0
dhar1248,pama1250,Dharumbal,xgm,10 (Extinct),0
dhat1238,indo1319,Dhatki,mki,Not Endangered,185400
dhim1246,sino1245,Dhimal,dhi,7 (Shifting),19750
dhiv1236,indo1319,Dhivehi,div,Not Endangered,340500
dhod1238,indo1319,Dhodia-Kukna,dho,Not Endangered,49100
dhof1235,afro1255,Dhofari Arabic,adf,Not Endangered,119000
dhud1236,pama1250,Dhudhuroa,ddr,unk,-1
dhun1238,indo1319,Dhundari,dhd,Not Endangered,1480000
dhun1239,pama1250,Dhungaloo,dhx,10 (Extinct),0
dhur1239,pama1250,Dhurga,dhu,10 (Extinct),0
dhuw1249,pama1250,Dhuwal,duj,7 (Shifting),600
diaa1238,nucl1708,Alu-Sinagen,dia,7 (Shifting),1840
diba1242,aust1307,Dibabawon Manobo,mbd,Not Endangered,9060
dibi1240,dibi1240,Dibiyaso,dby,7 (Shifting),1950
dibo1245,atla1278,Dibole,bvx,7 (Shifting),4000
dibo1247,atla1278,Dibo,dio,Not Endangered,100000
dica1235,aust1307,Dicamay Agta,duy,10 (Extinct),0
didi1258,surm1244,Didinga,did,Not Endangered,60000
dido1241,nakh1245,Tsez,ddo,7 (Shifting),12500
dier1241,pama1250,Dieri,dif,8a (Moribund),5
diga1241,sino1245,Tawra,mhu,7 (Shifting),44950
digo1243,atla1278,Digo,dig,Not Endangered,479000
diii1241,atla1278,Dii,dur,Not Endangered,50000
diji1241,atla1278,Dijim-Bwilim,cfa,Not Endangered,25000
dill1242,nubi1251,Dilling,dil,7 (Shifting),12000
dima1251,sino1245,Dimasa,dis,Not Endangered,137000
dima1252,daga1274,Dima,jma,Not Endangered,750
dimb1238,atla1278,Dimbong,dii,7 (Shifting),140
dime1235,sout2845,Dime,dim,7 (Shifting),1100
dimi1244,nucl1709,Gavak,dmc,6b (Threatened),3820
diml1238,indo1319,Dimli,diq,6b (Threatened),1160000
ding1239,atla1278,Ding,diz,Not Endangered,155000
dink1262,nilo1247,Dinka,din,unk,-1
diod1237,aust1307,Diodio,ddi,Not Endangered,2650
dira1238,pama1250,Dirari,dit,8a (Moribund),0
dira1242,afro1255,Dirasha,gdl,Not Endangered,80500
diri1252,atla1278,Diriku-Shambyu,diu,Not Endangered,81700
diri1253,atla1278,Dirim,dir,6b (Threatened),9000
diri1259,afro1255,Diri,dwa,Not Endangered,7200
disa1239,cent2225,Dissa-Canton Mufa,dsi,6b (Threatened),2370
dita1238,atla1278,Ditammari,tbz,Not Endangered,245300
diti1235,waka1280,Ditidaht,dtd,8b (Nearly extinct),7
diuw1238,nucl1709,Diuwe,diy,7 (Shifting),100
diux1235,otom1299,Diuxi-Tilantongo Mixtec,xtd,6b (Threatened),3410
dixo1238,aust1307,Dixon Reef,dix,8a (Moribund),50
dizi1235,dizo1235,Dizin,mdx,Not Endangered,35950
djab1234,pama1250,Djabwurrung,tjw,8b (Nearly extinct),0
djam1255,mirn1241,Jaminjung-Ngaliwurru,djd,7 (Shifting),29
djam1256,pama1250,Djambarrpuyngu,djr,7 (Shifting),4280
djan1238,pama1250,Djangun,djf,10 (Extinct),0
djau1244,gunw1250,Jawoyn,djn,8b (Nearly extinct),16
djaw1238,nyul1248,Djawi,djw,10 (Extinct),0
djee1236,mani1293,Djeebbana,djj,7 (Shifting),280
djeo1235,nucl1710,Djeoromitxí,jbt,8a (Moribund),40
djim1235,atla1278,Djimini Senoufo,dyi,Not Endangered,95500
djin1251,mirn1241,Jingulu,jig,8a (Moribund),23
djin1252,pama1250,Djinba,djb,8a (Moribund),70
djin1253,pama1250,Djinang,dji,7 (Shifting),130
djiw1240,pama1250,Djiwarli-Thiin,djl,10 (Extinct),0
djiw1241,pama1250,Djiwarli,dze,10 (Extinct),0
dobe1238,aust1307,Dobel,kvo,Not Endangered,5680
dobu1241,aust1307,Dobu,dob,Not Endangered,110000
doee1238,atla1278,Doe,doe,6b (Threatened),10000
doga1238,aust1307,Doga,dgg,7 (Shifting),200
dogh1241,nucl1709,Doghoro,dgx,6b (Threatened),270
dogo1294,atla1278,Dogoso,dgs,Not Endangered,9000
dogo1295,atla1278,Dogosé,dos,Not Endangered,20000
dogr1250,indo1319,Dogri,dgo,Not Endangered,2600000
dogr1252,atha1245,Dogrib,dgr,7 (Shifting),1650
dogu1235,dogo1299,Dogul Dom Dogon,dbg,6b (Threatened),15700
doka1242,atla1278,Doka,dbi,6b (Threatened),11400
doko1243,atla1278,Doko-Uyanga,uya,7 (Shifting),200
dolg1241,turk1311,Dolgan,dlg,7 (Shifting),1050
dolp1239,sino1245,Dolpo,dre,7 (Shifting),8000
doma1258,indo1319,Domari,rmt,8a (Moribund),1
doma1260,indo1319,Domaaki,dmk,8a (Moribund),340
domb1246,atla1278,Toka-Leya-Dombe,dov,7 (Shifting),5430
domi1236,sign1238,Dominican Sign Language,doq,Not Endangered,40000
domm1246,nucl1709,Dom,doa,Not Endangered,12000
domp1238,atla1278,Dompo,doy,8a (Moribund),65
domu1245,mail1249,Domu,dof,Not Endangered,950
domu1246,nucl1709,Domung,dev,Not Endangered,1800
dond1249,aust1307,Dondo,dok,7 (Shifting),10000
dong1285,mong1349,Dongxiang,sce,6b (Threatened),200000
dong1286,sino1245,Dongshanba Lalo,yik,6b (Threatened),30000
dong1288,nubi1251,Dongola,dgl,6b (Threatened),70000
dong1290,atla1278,Dongo,doo,Not Endangered,12900
dong1293,atla1278,Dong,doh,7 (Shifting),5000
dong1294,nilo1247,Dongotono,ddd,6b (Threatened),5000
donn1239,dogo1299,Donno So Dogon,dds,Not Endangered,45300
doon1238,atla1278,Doondo,dde,Not Endangered,30000
dori1246,aust1307,Dori'o,dor,Not Endangered,2410
doro1266,manu1261,Doromu-Koki,kqc,Not Endangered,2000
doro1267,book1242,Dororo,drr,10 (Extinct),0
dorz1235,gong1255,Dorze,doz,6b (Threatened),24400
doso1239,doso1238,Doso,dol,6b (Threatened),700
doty1234,indo1319,Dotyali,dty,Not Endangered,788000
dout1240,lake1255,Doutai,tds,8a (Moribund),70
doya1240,atla1278,Doyayo,dow,Not Endangered,15000
dren1238,indo1319,Drents,drt,6b (Threatened),255000
drun1238,sino1245,Drung,duu,6b (Threatened),14225
dual1243,atla1278,Duala,dua,Not Endangered,87700
duan1242,aust1307,Duano,dup,7 (Shifting),15600
duau1237,aust1307,Duau,dva,Not Endangered,3550
dubl1239,indo1319,Dubli,dub,6b (Threatened),252000
dubu1240,pauw1244,Dubu,dmu,7 (Shifting),220
dudu1240,nucl1709,Duduela,duk,6b (Threatened),1050
dugu1248,atla1278,Dugun,ndu,Not Endangered,7000
dugu1249,atla1278,Duguri,dbm,7 (Shifting),65000
dugw1239,afro1255,Dugwor,dme,Not Endangered,5000
duhw1236,afro1255,Duhwa,kbz,6b (Threatened),800
duke1237,aust1307,Duke,nke,Not Endangered,2310
dulb1238,atla1278,Dulbu,dbo,10 (Extinct),100
duli1241,atla1278,Duli-Gewe,duz,10 (Extinct),0
duma1253,atla1278,Duma,dma,Not Endangered,9840
dumb1241,aust1307,Dumbea,duf,6b (Threatened),1210
dumi1241,sino1245,Dumi,dus,8b (Nearly extinct),8660
dump1242,aust1307,Dumpas,dmv,7 (Shifting),2400
dump1243,nucl1709,Dumpu,wtf,6b (Threatened),510
dumu1246,nucl1709,Dumun,dui,8a (Moribund),120
duna1248,duna1248,Duna,duc,Not Endangered,20000
dung1251,indo1319,Dungra Bhil,duh,Not Endangered,100000
dung1252,sino1245,Dungmali,raa,7 (Shifting),6470
dung1253,sino1245,Dungan,dng,6b (Threatened),108400
dung1254,unat1236,Dungu,dbv,7 (Shifting),1100
dupa1235,aust1307,Dupaninan Agta,duo,7 (Shifting),1400
dura1244,sino1245,Dura,drq,10 (Extinct),0
dura1246,utoa1244,Durango Nahuatl,nln,unk,-1
duri1242,aust1307,Duri,mvp,6b (Threatened),123000
duri1243,inan1242,Duriankere,dbn,8a (Moribund),30
duru1236,drav1251,Duruwa,pci,6b (Threatened),52300
duru1249,atla1278,Duruma,dug,Not Endangered,397000
dusn1237,aust1307,Dusner,dsn,10 (Extinct),0
dusu1267,aust1307,Dusun Witu,duw,6b (Threatened),5000
dusu1269,aust1307,Dusun Malang,duq,6b (Threatened),4500
dusu1271,aust1307,Dusun Deyah,dun,Not Endangered,20000
dutc1253,sign1238,Dutch Sign Language,dse,6b (Threatened),15000
dutc1256,indo1319,Dutch,nld,Not Endangered,22788350
dutt1234,arti1236,Dutton World Speedwords,dws,unk,-1
duun1242,mand1469,Duungooma,dux,Not Endangered,150000
duup1238,atla1278,Duupa,dae,Not Endangered,5000
duvl1242,lake1255,Duvle,duv,6b (Threatened),930
duwa1244,afro1255,Duwai,dbp,Not Endangered,11400
duwe1237,aust1307,Duwet,gve,7 (Shifting),400
dwan1238,atla1278,Dwang,nnu,7 (Shifting),8200
dyaa1242,pama1250,Dyaabugay,dyy,8b (Nearly extinct),46
dyab1238,nyul1248,Dyaberdyaber,dyb,10 (Extinct),0
dyan1250,pama1250,Dyangadi,dyn,10 (Extinct),0
dyan1251,atla1278,Dyan,dya,Not Endangered,14100
dyir1250,pama1250,Dyirbal,dbl,8a (Moribund),52
dyug1238,nyul1248,Dyugun,dyd,10 (Extinct),0
dyul1238,mand1469,Dyula,dyu,Not Endangered,2226000
dzaa1238,atla1278,Dza,jen,6b (Threatened),100000
dzal1238,sino1245,Dzalakha,dzl,6b (Threatened),22000
dzan1238,atla1278,Dzando,dzn,7 (Shifting),6000
dzao1238,hmon1336,Dzao Min,bpn,Not Endangered,60000
dzod1238,atla1278,Dzodinka,add,Not Endangered,2600
dzon1239,sino1245,Dzongkha,dzo,6b (Threatened),237080
dzuu1241,mand1469,Dzùùngoo,dnn,Not Endangered,13400
east1236,aust1305,Eastern Katu,ktv,Not Endangered,62000
east1436,indo1319,Eastern Pahari,nep,unk,-1
east1472,kere1287,Eastern Keres,kee,7 (Shifting),6680
east2282,indo1319,East Latvian,ltg,Not Endangered,200000
east2295,indo1319,Eastern Yiddish,ydd,Not Endangered,367357
east2304,indo1319,Eastern Balochi,bgp,Not Endangered,2930800
east2328,ural1272,Eastern Mari,mhr,6b (Threatened),477700
east2330,aust1305,Eastern Lawa,lwl,10 (Extinct),7000
east2332,aust1305,Eastern Bru,bru,6b (Threatened),112400
east2333,aust1305,Eastern Mnong,mng,Not Endangered,30000
east2337,mong1349,East Yugur,yuy,6b (Threatened),4000
east2340,drav1251,Eastern Muria,emu,Not Endangered,200000
east2342,sino1245,Eastern Kayah,eky,Not Endangered,26000
east2345,sino1245,Eastern Gurung,ggn,unk,-1
east2346,sino1245,Eastern Gorkha Tamang,tge,6b (Threatened),3980
east2347,sino1245,Eastern Tamang,taj,6b (Threatened),1200200
east2349,sino1245,Eastern Nisu,nos,6b (Threatened),75000
east2351,sino1245,Eastern Muya,emq,6b (Threatened),2000
east2352,sino1245,Eastern Magar,mgp,7 (Shifting),533700
east2354,sino1245,Eastern Parbate Kham,kif,6b (Threatened),10000
east2357,sino1245,Eastern Meohang,emg,8a (Moribund),230
east2363,taik1256,Eastern Hongshuihe Zhuang,zeh,Not Endangered,1200000
east2370,hmon1336,Eastern Qiandong Miao,hmq,Not Endangered,350000
east2371,hmon1336,Eastern Xiangxi Miao,muq,Not Endangered,80000
east2372,hmon1336,Eastern Huishui Hmong,hme,6b (Threatened),14000
east2379,pama1250,Eastern Arrernte,aer,7 (Shifting),1910
east2387,atla1278,East Limba,lma,6b (Threatened),4700
east2390,atla1278,Eastern Xwla Gbe,gbx,Not Endangered,80000
east2398,atla1278,Eastern Karaboro,xrb,Not Endangered,40610
east2402,atla1278,Eastern Duka,uth,Not Endangered,50000
east2403,atla1278,Eastern Acipa,acp,Not Endangered,5000
east2409,atla1278,East Nyala,nle,Not Endangered,273000
east2414,krua1234,Konobo-Eastern Krahn,kqo,Not Endangered,96200
east2426,mand1469,Eastern Maninkakan,emk,Not Endangered,3592000
east2440,aust1307,East Makian,mky,7 (Shifting),20000
east2443,aust1307,East Ambae,omb,Not Endangered,5000
east2447,aust1307,East Futuna,fud,Not Endangered,3900
east2462,aust1307,East Masela,vme,8a (Moribund),520
east2464,aust1307,Eastern Ngad'a,nea,Not Endangered,5000
east2465,aust1307,East Tarangan,tre,Not Endangered,6110
east2472,aust1307,East Damar,dmr,6b (Threatened),2800
east2482,aust1307,Eastern Tawbuid,bnj,6b (Threatened),1130
east2485,aust1307,Eastern Penan,pez,7 (Shifting),10055
east2486,aust1307,East Berawan,zbe,6b (Threatened),1100
east2516,nucl1709,East Kewa,kjs,6b (Threatened),50000
east2534,eski1264,Eastern Canadian Inuktitut,ike,6b (Threatened),35200
east2538,utoa1244,Eastern Huasteca Nahuatl,nhe,6b (Threatened),410000
east2542,algi1248,Eastern Ojibwa,ojg,7 (Shifting),25900
east2544,algi1248,Eastern Abenaki,aaq,10 (Extinct),0
east2545,pomo1273,Eastern Pomo,peb,10 (Extinct),0
east2551,quec1387,Eastern Apurímac Quechua,qve,Not Endangered,200000
east2555,tupi1275,Eastern Bolivian Guaraní,gui,6b (Threatened),69530
east2556,otom1299,Eastern Highland Otomi,otm,6b (Threatened),49300
east2558,otom1299,Eastern Highland Chatino,cly,Not Endangered,1800
east2563,aust1307,Eastern Cham,cjm,6b (Threatened),72900
east2652,afro1255,Eastern Oromo,hae,Not Endangered,9710000
east2690,afro1255,Eastern Egyptian Bedawi Arabic,avl,Not Endangered,2413900
east2694,aust1307,Eastern Subanen,sfe,6b (Threatened),7000
east2695,utoa1244,Eastern Durango Nahuatl,azd,6b (Threatened),400
east2696,sino1245,Eastern Lalu,yit,6b (Threatened),38000
east2779,sino1245,Eastern Khumi Chin,cek,Not Endangered,12000
ebir1243,atla1278,Ebira,igb,Not Endangered,2000000
ebla1238,afro1255,Eblaite,xeb,10 (Extinct),0
ebri1238,atla1278,Ebrié,ebr,Not Endangered,152000
ebug1241,atla1278,Ebughu,ebg,7 (Shifting),5000
ecua1243,sign1238,Ecuadorian Sign Language,ecs,Not Endangered,50000
edec1238,atla1278,Ede Cabe,cbj,Not Endangered,3750
edei1244,atla1278,Ede Idaca,idd,Not Endangered,170000
edei1245,atla1278,Ede Ije,ijj,Not Endangered,155000
edei1246,atla1278,Ede Ica,ica,Not Endangered,45800
eden1244,atla1278,Ede Nago,nqg,Not Endangered,200000
eder1237,nucl1709,Edera Awyu,awy,6b (Threatened),3870
edol1239,bosa1245,Edolo,etr,Not Endangered,1670
edom1234,afro1255,Edomite,xdm,10 (Extinct),0
edop1238,lake1255,Edopi,dbf,6b (Threatened),1500
eeee1240,taik1256,E,eee,6b (Threatened),30000
efai1241,atla1278,Efai,efa,Not Endangered,7210
efee1239,cent2225,Efe,efe,Not Endangered,20000
efik1245,atla1278,Efik,efi,Not Endangered,664620
efut1242,atla1278,Efutop,ofu,Not Endangered,10000
egaa1242,atla1278,Ega,ega,8a (Moribund),2500
eggo1239,atla1278,Eggon,ego,Not Endangered,140000
egyp1238,sign1238,Egypt Sign Language,esl,Not Endangered,474000
egyp1246,afro1255,Egyptian (Ancient),egy,unk,-1
egyp1253,afro1255,Egyptian Arabic,arz,Not Endangered,67820800
ehue1238,atla1278,Ehueun,ehu,Not Endangered,14200
eipo1242,nucl1709,Eipomek,eip,6b (Threatened),3000
eiti1240,nucl1708,Eitiep,eit,7 (Shifting),500
ejag1239,atla1278,Ejagham,etu,Not Endangered,116700
ejam1238,atla1278,Ejamat,eja,6b (Threatened),8230
ekaj1238,atla1278,Ekajuk,eka,Not Endangered,63000
ekar1243,nucl1709,Ekari,ekg,Not Endangered,100000
ekii1241,atla1278,Eki,eki,Not Endangered,5000
ekit1246,atla1278,Ekit,eke,6b (Threatened),412000
ekpe1253,atla1278,Ekpeye,ekp,Not Endangered,30000
elal1235,otom1299,El Alto Zapotec,zpp,7 (Shifting),900
elam1244,elam1244,Elamite,elx,unk,-1
elem1253,atla1278,Eleme,elm,Not Endangered,58000
elep1240,nucl1708,Elepi,ele,7 (Shifting),330
elfd1234,indo1319,Elfdalian,ovd,7 (Shifting),2400
elhu1238,nubi1251,El Hugeirat,elh,8a (Moribund),50
elip1238,atla1278,Elip,ekm,Not Endangered,6400
elke1240,nucl1708,Elkei,elk,7 (Shifting),1640
elmo1238,afro1255,El Molo,elo,10 (Extinct),0
elna1235,utoa1244,El Nayar Cora,crn,6b (Threatened),5370
elot1235,otom1299,Elotepec Zapotec,zte,7 (Shifting),200
eloy1241,atla1278,Eloyi,afo,Not Endangered,25000
elpa1240,book1242,Elpaputih,elp,unk,-1
else1239,else1239,Elseng,mrf,7 (Shifting),300
eluu1241,aust1307,Elu,elu,7 (Shifting),600
elym1237,uncl1493,Elymian,xly,unk,-1
emab1235,taik1256,E'ma Buyang,yzg,7 (Shifting),600
emae1237,aust1307,Emae,mmw,7 (Shifting),400
emai1241,atla1278,Emai-Iuleha-Ora,ema,Not Endangered,100000
eman1238,atla1278,Eman,emn,7 (Shifting),800
emba1238,aust1307,Embaloh,emb,Not Endangered,10000
embe1259,choc1280,Emberá-Baudó,bdc,6b (Threatened),5000
embe1260,choc1280,Emberá-Catío,cto,6b (Threatened),15040
embe1261,choc1280,Emberá-Tadó,tdc,6b (Threatened),2300
embe1262,choc1280,Emberá-Chamí,cmi,6b (Threatened),5510
embu1241,atla1278,Embu,ebu,Not Endangered,324000
emer1243,tupi1275,Teko,eme,7 (Shifting),400
emil1241,indo1319,Emiliano,egl,7 (Shifting),440000
emil1243,indo1319,Emiliano-Romagnolo,eml,unk,-1
emok1238,book1242,Emok,emo,10 (Extinct),0
empl1237,aust1307,Emplawas,emw,7 (Shifting),250
emum1240,pauw1244,Emumu,enr,7 (Shifting),2000
enap1235,cari1283,Panare,pbh,6b (Threatened),4180
enaw1238,araw1281,Enawené-Nawé,unk,7 (Shifting),450
ende1246,aust1307,Ende,end,Not Endangered,110000
enga1252,nucl1709,Enga,enq,Not Endangered,300000
enge1239,atla1278,Egene,enn,Not Endangered,20000
engg1245,aust1307,Enggano,eno,7 (Shifting),1500
enim1238,book1242,Enim,eni,unk,-1
ennn1243,taik1256,En,enc,7 (Shifting),200
enre1239,aust1307,Enrekang,ptt,6b (Threatened),94500
enuu1235,sino1245,Enu,enu,6b (Threatened),30000
enwa1245,atla1278,Enwan (Akwa Ibom State),enw,6b (Threatened),15000
enwa1246,atla1278,Enwan (Edu State),env,Not Endangered,14000
enya1247,atla1278,Enya,gey,Not Endangered,15000
epen1239,choc1280,Epena,sja,6b (Threatened),3552
epie1238,atla1278,Epie,epi,Not Endangered,12000
epig1241,maya1287,Epigraphic Mayan,emy,unk,-1
erav1242,drav1251,Eravallan,era,6b (Threatened),5000
erav1244,nucl1709,Erave,kjy,Not Endangered,10000
eree1241,aust1307,Ere,twp,Not Endangered,1400
erit1239,lake1255,Eritai,ert,6b (Threatened),530
erok1237,aust1307,Erokwanas,erw,7 (Shifting),200
erre1238,giim1238,Erre,err,10 (Extinct),0
erro1240,spee1234,Erromintxela,emx,8a (Moribund),1000
ersu1241,sino1245,Ersu,ers,7 (Shifting),20000
eruw1238,atla1278,Eruwa,erh,6b (Threatened),64000
erzy1239,ural1272,Erzya,myv,7 (Shifting),357480
esan1238,atla1278,Esan,ish,Not Endangered,619000
esee1247,koia1260,Ese,mcq,Not Endangered,10000
esee1248,pano1259,Ese Ejja,ese,7 (Shifting),1110
esht1238,indo1319,Eshtehardi,esh,7 (Shifting),4542
esim1238,atla1278,Esimbi,ags,Not Endangered,34800
eska1234,arti1236,Eskayan,esy,10 (Extinct),500
espe1235,arti1236,Esperanto,epo,Not Endangered,2001000
esse1238,esse1238,Esselen,esq,10 (Extinct),0
esta1236,otom1299,Estado de México Otomi,ots,7 (Shifting),20000
esto1238,sign1238,Estonian Sign Language,eso,7 (Shifting),1500
esto1258,ural1272,Estonian,ekk,Not Endangered,1162780
esum1241,unat1236,Esuma,esm,unk,-1
eteb1238,atla1278,Etebi,etb,6b (Threatened),15000
eten1239,atla1278,Eten,etx,Not Endangered,40000
eteo1236,uncl1493,Eteocretan,ecr,10 (Extinct),0
eteo1240,uncl1493,Eteocypriot,ecy,10 (Extinct),0
ethi1238,sign1238,Ethiopian Sign Language,eth,Not Endangered,250000
etky1238,atla1278,Etkywan,ich,Not Endangered,50200
eton1253,atla1278,Eton-Mengisa,eto,Not Endangered,250000
eton1255,aust1307,Eton (Vanuatu),etn,7 (Shifting),500
etru1241,etru1241,Etruscan,ett,unk,-1
etul1245,atla1278,Etulo,utr,Not Endangered,10000
euro1250,book1242,Europanto,eur,unk,-1
